背	ハイ;せ;せい;そむく;そむける	stature; height; back; behind; disobey; defy; go back on; rebel	general
肺	ハイ	lungs	general
届	カイ;とどける;-とどけ;とどく	deliver; reach; arrive; report; notify; forward	general
党	トウ;なかま;むら	party; faction; clique	general
糖	トウ	sugar	general
討	トウ;うつ	chastise; attack; defeat; destroy; conquer	general
庁	チョウ;テイ;やくしょ	government office	general
潮	チョウ;しお;うしお	tide; salt water; opportunity	general
頂	チョウ;いただく;いただき	place on the head; receive; top of head; top; summit; peak	general
賃	チン	fare; fee; hire; rent; wages; charge	general
痛	ツウ;いたい;いたむ;いたましい;いためる	pain; hurt; damage; bruise	general
展	テン	unfold; expand	general
著	チョ;チャク;あらわす;いちじるしい	renowned; publish; write; remarkable; phenomenal; put on; don; wear; arrival; finish (race); counter for suits of clothing; literary work	general
段	ダン;タン	grade; steps; stairs	general
値	チ;ね;あたい	price; cost; value	general
宙	チュウ	mid-air; air; space; sky; memorization; interval of time	general
忠	チュウ	loyalty; fidelity; faithfulness	general
暖	ダン;ノン;あたたか;あたたかい;あたたまる;あたためる	warmth	general
宅	タク	home; house; residence; our house; my husband	general
担	タン;かつぐ;になう	shouldering; carry; raise; bear	general
探	タン;さぐる;さがす	grope; search; look for	general
誕	タン	nativity; be born; declension; lie; be arbitrary	general
層	ソウ	stratum; social class; layer; story; floor	general
操	ソウ;サン;みさお;あやつる	maneuver; manipulate; operate; steer; chastity; virginity; fidelity	general
窓	ソウ;ス;まど;てんまど;けむだし	window; pane	general
装	ソウ;ショウ;よそおう;よそおい	attire; dress; pretend; disguise; profess	general
臓	ゾウ;はらわた	entrails; viscera; bowels	general
蔵	ゾウ;ソウ;くら;おさめる;かくれる	storehouse; hide; own; have; possess	general
存	ソン;ゾン	suppose; be aware of; believe; feel	general
尊	ソン;たっとい;とうとい;たっとぶ;とうとぶ	revered; valuable; precious; noble; exalted	general
創	ソウ;ショウ;つくる;はじめる;きず;けずしける	genesis; wound; injury; hurt; start; originate	general
奏	ソウ;かなでる	play music; speak to a ruler; complete	general
宣	セン;のたまう;のたまわく	proclaim; say; announce	general
専	セン;もっぱら	specialty; exclusive; mainly; solely	general
泉	セン;いずみ	spring; fountain	general
洗	セン;あらう	wash; inquire into; probe	general
染	セン;そめる;-ぞめ;-ぞめ;そまる;しみる;-じみる;しみ;-しめる	dye; color; paint; stain; print	general
善	ゼン;よい;いい;よく;よしとする	virtuous; good; goodness	general
盛	セイ;ジョウ;もる;さかる;さかん	boom; prosper; copulate	general
聖	セイ;ショウ;ひじり	holy; saint; sage; master; priest	general
誠	セイ;まこと	sincerity; admonish; warn; prohibit; truth; fidelity	general
寸	スン	measurement; foot/10	general
垂	スイ;たれる;たらす;たれ;-たれ;なんなんとす	droop; suspend; hang; slouch	general
推	スイ;おす	conjecture; infer; guess; suppose; support	general
蒸	ジョウ;セイ;むす;むれる;むらす	steam; heat; sultry; foment; get musty	general
針	シン;はり	needle; pin; staple; stinger	general
仁	ジン;ニ;ニン	humanity; virtue; benevolence; charity; man; kernel	general
城	ジョウ;しろ	castle	general
純	ジュン	genuine; purity; innocence; net (profit)	general
処	ショ;ところ;-こ;おる	dispose; manage; deal with; sentence; condemn; act; behave; place	general
署	ショ	signature; govt office; police station	general
諸	ショ;もろ	various; many; several; together	general
除	ジョ;ジ;のぞく;-よけ	exclude; division (x/3); remove; abolish; cancel; except	general
傷	ショウ;きず;いたむ;いためる	wound; hurt; injure; impair; pain; injury; cut; gash; scar; weak point	general
将	ショウ;ソウ;まさに;はた;まさ;ひきいる;もって	leader; commander; general; admiral; or; and again; soon; from now on; just about	general
障	ショウ;さわる	hinder; hurt; harm	general
縮	シュク;ちぢむ;ちぢまる;ちぢめる;ちぢれる;ちぢらす	shrink; contract; shrivel; wrinkle; reduce	general
熟	ジュク;うれる	mellow; ripen; mature; acquire skill	general
衆	シュウ;シュ;おおい	masses; great numbers; multitude; populace	general
従	ジュウ;ショウ;ジュ;したがう;したがえる;より	accompany; obey; submit to; comply; follow; secondary; incidental; subordinate	general
縦	ジュウ;たて	vertical; length; height; self-indulgent; wayward	general
樹	ジュ;き	timber trees; wood	general
収	シュウ;おさめる;おさまる	income; obtain; reap; pay; supply; store	general
宗	シュウ;ソウ;むね	religion; sect; denomination; main point; origin; essence	general
就	シュウ;ジュ;つく;つける	concerning; settle; take position; depart; study; per	general
射	シャ;いる;さす	shoot; shine into; onto; archery	general
捨	シャ;すてる	discard; throw away; abandon; resign; reject; sacrifice	general
尺	シャク	shaku; Japanese foot; measure; scale; rule	general
若	ジャク;ニャク;ニャ;わかい;わか-;もしくわ;もし;もしくは	young; if; perhaps; possibly; low number; immature	general
視	シ;みる	inspection; regard as; see; look at	general
詞	シ	part of speech; words; poetry	general
誌	シ	document; records	general
磁	ジ	magnet; porcelain	general
私	シ;わたくし;わたし	private; I; me	general
至	シ;いたる	climax; arrive; proceed; reach; attain; result in	general
姿	シ;すがた	figure; form; shape	general
蚕	サン;テン;かいこ;こ	silkworm	general
冊	サツ;サク;ふみ	tome; counter for books; volume	general
裁	サイ;たつ;さばく	tailor; judge; decision; cut out (pattern)	general
策	サク	scheme; plan; policy; step; means	general
砂	サ;シャ;すな	sand	general
座	ザ;すわる	squat; seat; cushion; gathering; sit	general
済	サイ;セイ;すむ;-ずみ;-ずみ;すまない;すます;-すます;すくう;なす;わたし;わたる	finish; come to an end; excusable; need not	general
鋼	コウ;はがね	steel	general
降	コウ;ゴ;おりる;おろす;ふる;ふり;くだる;くだす	descend; precipitate; fall; surrender	general
刻	コク;きざむ;きざみ	engrave; cut fine; chop; hash; mince; time; carving	general
穀	コク	cereals; grain	general
骨	コツ;ほね	skeleton; bone; remains; frame	general
困	コン;こまる	quandary; become distressed; annoyed	general
皇	コウ;オウ	emperor	general
紅	コウ;ク;べに;くれない;あかい	crimson; deep red	general
后	コウ;ゴ;きさき	empress; queen; after; behind; back; later	general
孝	コウ;キョウ	filial piety; child's respect	general
誤	ゴ;あやまる;-あやまる	mistake; err; do wrong; mislead	general
呼	コ;よぶ	call; call out to; invite	general
己	コ;キ;おのれ;つちのと;な	self; snake; serpent	general
系	ケイ	lineage; system	general
警	ケイ;いましめる	admonish; commandment	general
劇	ゲキ	drama; play	general
激	ゲキ;はげしい	violent; get excited; enraged; chafe; incite	general
穴	ケツ;あな	hole; aperture; slit; cave; den	general
憲	ケン	constitution; law	general
権	ケン;ゴン;おもり;かり;はかる	authority; power; rights	general
絹	ケン;きぬ	silk	general
厳	ゲン;ゴン;おごそか;きびしい;いかめしい;いつくし	stern; strictness; severity; rigidity	general
源	ゲン;みなもと	source; origin	general
敬	ケイ;キョウ;うやまう	awe; respect; honor; revere	general
筋	キン;すじ	muscle; sinew; tendon; fiber; plot; plan; descent	general
胸	キョウ;むね;むな-	bosom; breast; chest; heart; feelings	general
郷	キョウ;ゴウ;さと	home town; village; native place; district	general
勤	キン;ゴン;つとめる;-づとめ;つとまる;いそしむ	diligence; become employed; serve	general
供	キョウ;ク;クウ;グ;そなえる;とも;-ども	submit; offer; present; serve (meal); accompany	general
貴	キ;たっとい;とうとい;たっとぶ;とうとぶ	precious; value; prize; esteem; honor	general
疑	ギ;うたがう	doubt; distrust; be suspicious; question	general
吸	キュウ;すう	suck; imbibe; inhale; sip	general
揮	キ;ふるう	brandish; wave; wag; swing; shake	general
机	キ;つくえ	desk; table	general
危	キ;あぶない;あやうい;あやぶむ	dangerous; fear; uneasy	general
簡	カン	simplicity; brevity	general
株	シュ;かぶ	stocks; stump; shares; stock; counter for small plants	general
巻	カン;ケン;まく;まき;まき	scroll; volume; book; part; roll up; wind up; tie; coil; counter for texts (or book scrolls)	general
干	カン;ほす;ほし-;-ぼし;ひる	dry; parch	general
看	カン;みる	watch over; see	general
灰	カイ;はい	ashes; puckery juice; cremate	general
拡	カク;コウ;ひろがる;ひろげる;ひろめる	broaden; extend; expand; enlarge	general
閣	カク	tower; tall building; palace	general
革	カク;かわ	leather; become serious; skin; hide; pelt	general
割	カツ;わる;わり;わり;われる;さく	proportion; comparatively; divide; cut; separate; split	general
宇	ウ	eaves; roof; house; heaven	general
映	エイ;うつる;うつす;はえる;-ばえ	reflect; reflection; projection	general
延	エン;のびる;のべる;のべ;のばす	prolong; stretching	general
沿	エン;そう;-ぞい	run alongside; follow along; run along; lie along	general
我	ガ;われ;わ;わが-;わが-	ego; I; selfish; our; oneself	general
異	イ;こと;ことなる;け	uncommon; queerness; strangeness; wonderful; curious; unusual	general
遺	イ;ユイ;のこす	bequeath; leave behind; reserve	general
域	イキ	range; region; limits; stage; level	general
霊	レイ;リョウ;たま	spirits; soul	general
麗	レイ;うるわしい;うららか	lovely; beautiful; graceful; resplendent	general
齢	レイ;よわい;とし	age	general
暦	レキ;こよみ;りゃく	calendar; almanac	general
劣	レツ;おとる	inferiority; be inferior to; be worse	general
烈	レツ;はげしい	ardent; violent; vehement; furious; severe; extreme	general
裂	レツ;さく;さける;-ぎれ	split; rend; tear	general
廉	レン	bargain; reason; charge; suspicion; point; account; purity; honest; low price; cheap; rested; contented; peaceful	general
恋	レン;こう;こい;こいしい	romance; in love; yearn for; miss; darling	general
錬	レン;ねる	tempering; refine; drill; train; polish	general
炉	ロ;いろり	hearth; furnace; kiln; reactor	general
露	ロ;ロウ;つゆ	dew; tears; expose; Russia	general
廊	ロウ	corridor; hall; tower	general
楼	ロウ;たかどの	watchtower; lookout; high building	general
浪	ロウ	wandering; waves; billows	general
漏	ロウ;もる;もれる;もらす	leak; escape; time	general
郎	ロウ;リョウ;おとこ	son; counter for sons	general
賄	ワイ;まかなう	bribe; board; supply; finance	general
惑	ワク;まどう	beguile; delusion; perplexity	general
枠	わく	frame; framework; spindle; spool; bounding-box; (kokuji)	general
湾	ワン;いりえ	gulf; bay; inlet	general
腕	ワン;うで	arm; ability; talent	general
糧	リョウ;ロウ;かて	provisions; food; bread	general
陵	リョウ;みささぎ	mausoleum; imperial tomb	general
倫	リン	ethics; companion	general
厘	リン	rin; 1/10sen; 1/10bu	general
隣	リン;となる;となり	neighboring	general
塁	ルイ;ライ;スイ;とりで	bases; fort; rampart; walls; base(ball)	general
涙	ルイ;レイ;なみだ	tears; sympathy	general
累	ルイ	accumulate; involvement; trouble; tie up; continually	general
励	レイ;はげむ;はげます	encourage; be diligent; inspire	general
鈴	レイ;リン;すず	small bell; buzzer	general
隷	レイ;したがう;しもべ	slave; servant; prisoner; criminal; follower	general
零	レイ;ぜろ;こぼす;こぼれる	zero; spill; overflow; nothing; cipher	general
謡	ヨウ;うたい;うたう	noh chanting	general
踊	ヨウ;おどる	jump; dance; leap; skip	general
抑	ヨク;おさえる	repress; well; now; in the first place; push; shove; press; seal; do in spite of	general
翼	ヨク;つばさ	wing; plane; flank	general
羅	ラ;うすもの	gauze; thin silk; Rome	general
裸	ラ;はだか	naked; nude; uncovered; partially clothed	general
頼	ライ;たのむ;たのもしい;たよる	trust; request	general
雷	ライ;かみなり;いかずち;いかづち	thunder; lightning bolt	general
絡	ラク;からむ;からまる	entwine; coil around; get caught in	general
酪	ラク	dairy products; whey; broth; fruit juice	general
欄	ラン;てすり	column; handrail; blank; space	general
濫	ラン;みだりに;みだりがましい	excessive; overflow; spread out	general
吏	リ	officer; an official	general
履	リ;はく	footgear; shoes; boots; put on (the feet	general
痢	リ	diarrhea	general
離	リ;はなれる;はなす	detach; separation; disjoin; digress	general
硫	リュウ	sulphur	general
粒	リュウ;つぶ	grains; drop; counter for tiny particles	general
隆	リュウ	hump; high; noble; prosperity	general
竜	リュウ;リョウ;ロウ;たつ;いせ	dragon; imperial	general
慮	リョ;おもんぱくる;おもんぱかる	prudence; thought; concern; consider; deliberate; fear	general
虜	リョ;ロ;とりこ;とりく	captive; barbarian; low epithet for the enemy	general
了	リョウ	complete; finish	general
僚	リョウ	colleague; official; companion	general
寮	リョウ	dormitory; hostel; villa; tea pavillion	general
涼	リョウ;すずしい;すずむ;すずやか;うすい;ひやす;まことに	refreshing; nice and cool	general
猟	リョウ;レフ;かり;かる	game-hunting; shooting; game; bag	general
療	リョウ	heal; cure	general
窯	ヨウ;かま	kiln; oven; furnace	general
誉	ヨ;ほまれ;ほめる	reputation; praise; honor; glory	general
庸	ヨウ	commonplace; ordinary; employment	general
揚	ヨウ;あげる;-あげ;あがる	hoist; fry in deep fat	general
揺	ヨウ;ゆれる;ゆる;ゆらぐ;ゆるぐ;ゆする;ゆさぶる;ゆすぶる;うごく	swing; shake; sway; rock; tremble; vibrate	general
擁	ヨウ	hug; embrace; possess; protect; lead	general
溶	ヨウ;とける;とかす;とく	melt; dissolve; thaw	general
与	ヨ;あたえる;あずかる;くみする;ともに	bestow; participate in; give; award; impart; provide; cause; gift; godsend	general
雄	ユウ;お-;おす;おん	masculine; male; hero; leader; superiority; excellence	general
融	ユウ;とける;とかす	dissolve; melt	general
裕	ユウ	abundant; rich; fertile	general
誘	ユウ;イウ;さそう;いざなう	entice; lead; tempt; invite; ask; call for; seduce; allure	general
悠	ユウ	permanence; distant; long time; leisure	general
憂	ユウ;うれえる;うれい;うい;うき	melancholy; grieve; lament; be anxious; sad; unhappy	general
猶	ユウ;ユ;なお	furthermore; still; yet	general
諭	ユ;さとす	rebuke; admonish; charge; warn; persuade	general
唯	ユイ;イ;ただ	solely; only; merely; simply	general
幽	ユウ;ヨウ;ふかい;かすか;くらい;しろい	seclude; confine to a room; deep; profound; secluded; faint; dark; tranquil; calm	general
柳	リュウ;やなぎ	willow	general
愉	ユ;たのしい;たのしむ	pleasure; happy; rejoice	general
癒	ユ;いえる;いやす	healing; cure; quench (thirst); wreak	general
躍	ヤク;おどる	leap; dance; skip	general
黙	モク;ボク;だまる;もだす	silence; become silent; stop speaking; leave as is	general
戻	レイ;もどす;もどる	re-; return; revert; resume; restore; go backwards	general
紋	モン	family crest; figures	general
匁	もんめ;め	monme; 3.75 grams; (kokuji)	general
厄	ヤク	unlucky; misfortune; bad luck; disaster	general
猛	モウ	fierce; rave; rush; become furious; wildness; strength	general
盲	モウ;めくら	blind; blind man; ignoramus	general
網	モウ;あみ	netting; network	general
耗	モウ;コウ;カウ	decrease	general
銘	メイ	inscription; signature (of artisan)	general
滅	メツ;ほろびる;ほろぶ;ほろぼす	destroy; ruin; overthrow; perish	general
免	メン;まぬかれる;まぬがれる	excuse; dismissal	general
茂	モ;しげる	overgrown; grow thick; be luxuriant	general
妄	モウ;ボウ;みだりに	delusion; unnecessarily; without authority; reckless	general
漫	マン;みがりに	cartoon; involuntarily; in spite of oneself; corrupt	general
魅	ミ	fascination; charm; bewitch	general
岬	コウ;みさき	headland; cape; spit; promontory	general
妙	ミョウ;ビョウ;たえ	exquisite; strange; queer; mystery; miracle; excellent; delicate; charming	general
眠	ミン;ねむる;ねむい	sleep; die; sleepy	general
矛	ム;ボウ;ほこ	halberd; arms; festival float	general
霧	ム;ボウ;ブ;きり	fog; mist	general
婿	セイ;むこ	bridegroom; son-in-law	general
娘	ジョウ;むすめ;こ	daughter; girl	general
膜	マク	membrane	general
又	ユウ;また;また-;またの-	or again; furthermore; on the other hand	general
抹	マツ	rub; paint; erase	general
繭	ケン;まゆ;きぬ	cocoon	general
慢	マン	ridicule; laziness	general
穂	スイ;ほ	ear; ear (grain); head; crest (wave)	general
募	ボ;つのる	recruit; campaign; gather (contributions); enlist; grow violent	general
慕	ボ;したう	pining; yearn for; love dearly; adore	general
簿	ボ	register; record book	general
倣	ホウ;ならう	emulate; imitate	general
俸	ホウ	stipend; salary	general
奉	ホウ;ブ;たてまつる;まつる;ほうずる	observance; offer; present; dedicate	general
峰	ホウ;みね;ね	summit; peak	general
崩	ホウ;くずれる;-くずれ;くずす	crumble; die; demolish; level	general
抱	ホウ;だく;いだく;かかえる	embrace; hug; hold in arms	general
泡	ホウ;あわ	bubbles; foam; suds; froth	general
砲	ホウ	cannon; gun	general
縫	ホウ;ぬう	sew; stitch; embroider	general
胞	ホウ	placenta; sac; sheath	general
芳	ホウ;かんばしい	perfume; balmy; flavorable; fragrant	general
褒	ホウ;ほめる	praise; extol	general
邦	ホウ;くに	home country; country; Japan	general
飽	ホウ;あきる;あかす;あく	sated; tired of; bored; satiate	general
乏	ボウ;とぼしい;ともしい	destitution; scarce; limited	general
傍	ボウ;かたわら;わき;おか-;はた;そば	bystander; side; besides; while; nearby; 3rd person	general
剖	ボウ	divide	general
坊	ボウ;ボッ	boy; priest's residence; priest	general
妨	ボウ;さまたげる	disturb; prevent; hamper; obstruct	general
帽	ボウ;モウ;ずきん;おおう	cap; headgear	general
忙	ボウ;モウ;いそがしい;せわしい;おそれる;うれえるさま	busy; occupied; restless	general
房	ボウ;ふさ	tassel; tuft; fringe; bunch; lock (hair); segment (orange); house; room	general
某	ボウ;それがし;なにがし	so-and-so; one; a certain; that person	general
冒	ボウ;おかす	risk; face; defy; dare; damage; assume (a name)	general
紡	ボウ;つむぐ	spinning	general
肪	ボウ	obese; fat	general
膨	ボウ;ふくらむ;ふくれる	swell; get fat; thick	general
謀	ボウ;ム;はかる;たばかる;はかりごと	conspire; cheat; impose on; plan; devise; scheme; have in mind; deceive	general
僕	ボク;しもべ	me; I (male)	general
墨	ボク;すみ	black ink; India ink; ink stick; Mexico	general
撲	ボク	slap; strike; hit; beat; tell; speak	general
朴	ボク;ほう;ほお;えのき	crude; simple; plain; docile	general
没	ボツ;モツ;おぼれる;しずむ;ない	drown; sink; hide; fall into; disappear; die	general
堀	クツ;ほり	ditch; moat; canal	general
奔	ホン;はしる	run; bustle	general
翻	ホン;ハン;ひるがえる;ひるがえす	flip; turn over; wave; flutter; change (mind)	general
凡	ボン;ハン;およそ;おうよそ;すべて	mediocre	general
盆	ボン	basin; lantern festival; tray	general
摩	マ;まする;さする;する	chafe; rub; polish; grind; scrape	general
磨	マ;みがく;する	grind; polish; scour; improve; brush (teeth)	general
魔	マ	witch; demon; evil spirit	general
麻	マ;マア;あさ	hemp; flax	general
埋	マイ;うめる;うまる;うもれる;うずめる;うずまる;いける	bury; be filled up; embedded	general
遍	ヘン;あまねく	everywhere; times; widely; generally	general
舗	ホ	shop; store	general
捕	ホ;とらえる;とらわれる;とる;とらえる;とらわれる;つかまえる;つかまる	catch; capture	general
雰	フン	atmosphere; fog	general
丙	ヘイ;ひのえ	third class; 3rd; 3rd calendar sign	general
併	ヘイ;あわせる	join; get together; unite; collective	general
塀	ヘイ;ベイ	fence; wall; (kokuji)	general
幣	ヘイ;ぬさ	cash; bad habit; humble prefix; gift; Shinto offerings of cloth; rope; cut paper	general
弊	ヘイ	abuse; evil; vice; breakage	general
柄	ヘイ;がら;え;つか	design; pattern; build; nature; handle; crank; grip; knob; shaft	general
壁	ヘキ;かべ	wall; lining (stomach); fence	general
癖	ヘキ;くせ;くせに	mannerism; habit; vice; trait; fault; kink	general
偏	ヘン;かたよる	partial; side; left-side radical; inclining; biased	general
賦	フ;ブ	levy; ode; prose; poem; tribute; installment	general
赴	フ;おもむく	proceed; get; become; tend	general
附	フ;つける;つく	affixed; attach; refer to; append	general
侮	ブ;あなどる;あなずる	scorn; despise; make light of; contempt	general
舞	ブ;まう;-まう;まい	dance; flit; circle; wheel	general
封	フウ;ホウ	seal; closing	general
伏	フク;ふせる;ふす	prostrated; bend down; bow; cover; lay (pipes)	general
幅	フク;はば	hanging scroll; width	general
覆	フク;おおう;くつがえす;くつがえる	capsize; cover; shade; mantle; be ruined	general
払	フツ;ヒツ;ホツ;はらう;-はらい;-ばらい	pay; clear out; prune; banish; dispose of	general
沸	フツ;わく;わかす	seethe; boil; ferment; uproar; breed	general
噴	フン;ふく	erupt; spout; emit; flush out	general
墳	フン	tomb; mound	general
憤	フン;いきどおる	aroused; resent; be indignant; anger	general
紛	フン;まぎれる;-まぎれ;まぎらす;まぎらわす;まぎらわしい	distract; be mistaken for; go astray; divert	general
浜	ヒン;はま	seacoast; beach; seashore	general
賓	ヒン	V.I.P.; guest	general
頻	ヒン;しきりに	repeatedly; recur	general
敏	ビン;さとい	cleverness; agile; alert	general
瓶	ビン;かめ	flower pot; bottle; vial; jar; jug; vat; urn	general
怖	フ;ホ;こわい;こわがる;おじる;おそれる	dreadful; be frightened; fearful	general
扶	フ;たすける	aid; help; assist	general
敷	フ;しく;-しき	spread; pave; sit; promulgate	general
普	フ;あまねく;あまねし	universal; wide(ly); generally; Prussia	general
浮	フ;うく;うかれる;うかぶ;む;うかべる	floating; float; rise to surface	general
符	フ	token; sign; mark; tally; charm	general
腐	フ;くさる;-くさる;くされる;くされ;くさらす;くさす	rot; decay; sour	general
膚	フ;はだ	skin; body; grain; texture; disposition	general
譜	フ	musical score; music; note; staff; table; genealogy	general
縛	バク;しばる	truss; arrest; bind; tie; restrain	general
肌	キ;はだ	texture; skin; body; grain	general
鉢	ハチ;ハツ	bowl; rice tub; pot; crown	general
髪	ハツ;かみ	hair of the head	general
伐	バツ;ハツ;カ;ボチ;きる;そむく;うつ	fell; strike; attack; punish	general
罰	バツ;バチ;ハツ;ばっする	penalty; punishment	general
抜	バツ;ハツ;ハイ;ぬく;-ぬく;ぬき;ぬける;ぬかす;ぬかる	slip out; extract; pull out; pilfer; quote; remove; omit	general
閥	バツ	clique; lineage; pedigree; faction; clan	general
伴	ハン;バン;ともなう	consort; accompany; bring with; companion	general
帆	ハン;ほ	sail	general
搬	ハン	conveyor; carry; transport	general
畔	ハン;あぜ;くろ;ほとり	paddy ridge; levee	general
繁	ハン;しげる;しげく	luxuriant; thick; overgrown; frequency; complexity; trouble	general
般	ハン	carrier; carry; all	general
藩	ハン	clan; enclosure	general
販	ハン	marketing; sell; trade	general
範	ハン	pattern; example; model	general
煩	ハン;ボン;わずらう;わずらわす	anxiety; trouble; worry; pain; ill; annoy; nuisance; irksome	general
頒	ハン;わかつ	distribute; disseminate; partition; understand	general
盤	バン	tray; shallow bowl; platter; tub; board; phonograph record	general
蛮	バン;えびす	barbarian	general
卑	ヒ;いやしい;いやしむ;いやしめる	lowly; base; vile; vulgar	general
妃	ヒ;きさき	queen; princess	general
彼	ヒ;かれ;かの;かの	he; that; the	general
扉	ヒ;とびら	front door; title page; front page	general
披	ヒ	expose; open	general
泌	ヒツ;ヒ	ooze; flow; soak in; penetrate; secrete	general
疲	ヒ;つかれる;-づかれ;つからす	exhausted; tire; weary	general
碑	ヒ;いしぶみ	tombstone; monument	general
罷	ヒ;まかり-;やめる	quit; stop; leave; withdraw; go	general
被	ヒ;こうむる;おおう;かぶる;かぶせる	incur; cover; veil; brood over; shelter; wear; put on; be exposed (film); receiving	general
避	ヒ;さける;よける	evade; avoid; avert; ward off; shirk; shun	general
尾	ビ;お	tail; end; counter for fish; lower slope of mountain	general
微	ビ;かすか	delicate; minuteness; insignificance	general
匹	ヒツ;ひき	equal; head; counter for small animals; roll of cloth	general
姫	キ;ひめ;ひめ-	princess	general
漂	ヒョウ;ただよう	drift; float (on liquid)	general
描	ビョウ;えがく;かく	sketch; compose; write; draw; paint	general
苗	ビョウ;ミョウ;なえ;なわ-	seedling; sapling; shoot	general
拍	ハク;ヒョウ	clap; beat (music)	general
泊	ハク;とまる;とめる	overnight; put up at; ride at anchor; 3-day stay	general
舶	ハク	liner; ship	general
薄	ハク;うすい;うす-;-うす;うすめる;うすまる;うすらぐ;うすら-;うすれる;すすき	dilute; thin; weak (tea)	general
迫	ハク;せまる	urge; force; imminent; spur on	general
漠	バク	vague; obscure; desert; wide	general
爆	バク;はぜる	bomb; burst open; pop; split	general
賠	バイ	compensation; indemnify	general
陪	バイ	obeisance; follow; accompany; attend on	general
伯	ハク	chief; count; earl; uncle; Brazil	general
軟	ナン;やわらか;やわらかい	soft	general
尼	ニ;あま	nun	general
弐	ニ;ジ;ふたつ;そえ	II; two; second	general
如	ジョ;ニョ;ごとし	likeness; like; such as; as if; better; best; equal	general
尿	ニョウ	urine	general
妊	ニン;ジン;はらむ;みごもる	pregnancy	general
忍	ニン;しのぶ;しのばせる	endure; bear; put up with; conceal; secrete; spy; sneak	general
寧	ネイ;むしろ	rather; preferably	general
猫	ビョウ;ねこ	cat	general
粘	ネン;ねばる	sticky; glutinous; greasy; persevere	general
悩	ノウ;なやむ;なやます;なやましい;なやみ	trouble; worry; in pain; distress; illness	general
濃	ノウ;こい	concentrated; thick; dark; undiluted	general
把	ハ;ワ	grasp; faggot; bunch; counter for bundles	general
覇	ハ;ハク;はたがしら	hegemony; supremacy; leadership; champion	general
婆	バ;ばば;ばあ	old woman; grandma; wet nurse	general
廃	ハイ;すたれる;すたる	abolish; obsolete; cessation; discarding; abandon	general
排	ハイ	repudiate; exclude; expel; reject	general
杯	ハイ;さかずき	counter for cupfuls; wine glass; glass; toast	general
輩	ハイ;-ばら;やから;やかい;ともがら	comrade; fellow; people; companions	general
培	バイ;つちかう	cultivate; foster	general
媒	バイ;なこうど	mediator; go-between	general
透	トウ;すく;すかす;すける;とうる;とうす	transparent; permeate; filter; penetrate	general
陶	トウ	pottery; porcelain	general
騰	トウ	inflation; advancing; going	general
闘	トウ;たたかう;あらそう	fight; war	general
洞	ドウ;ほら	den; cave; excavation	general
胴	ドウ	trunk; torso; hull (ship); hub of wheel	general
峠	とうげ	mountain peak; mountain pass; climax; crest; (kokuji)	general
匿	トク;かくまう	hide; shelter; shield	general
督	トク	coach; command; urge; lead; supervise	general
篤	トク;あつい	fervent; kind; cordial; serious; deliberate	general
凸	トツ;でこ	convex; beetle brow; uneven	general
突	トツ;カ;つく	stab; protruding; thrusting; thrust; pierce; prick	general
屯	トン	barracks; police station; camp	general
豚	トン;ぶた	pork; pig	general
曇	ドン;くもる	cloudy weather; cloud up	general
鈍	ドン;にぶい;にぶる;にぶ-;なまる;なまくら	dull; slow; foolish; blunt	general
縄	ジョウ;なわ;ただす	straw rope; cord	general
謄	トウ	mimeograph; copy	general
踏	トウ;ふむ;ふまえる	step; trample; carry through; appraise; evade payment	general
逃	トウ;にげる;にがす;のがす;のがれる	escape; flee; shirk; evade; set free	general
奴	ド;やつ;やっこ	guy; slave; manservant; fellow	general
怒	ド;ヌ;いかる;おこる	angry; be offended	general
倒	トウ;たおれる;-だおれ;たおす	overthrow; fall; collapse; drop; break down	general
凍	トウ;こおる;こごえる;こごる;いてる;しみる	frozen; congeal; refrigerate	general
唐	トウ;から	T'ang; China	general
塔	トウ	pagoda; tower; steeple	general
悼	トウ;いたむ	lament; grieve over	general
搭	トウ	board; load (a vehicle); ride	general
桃	トウ;もも	peach tree	general
棟	トウ;むね;むな-	ridgepole; ridge	general
盗	トウ;ぬすむ;ぬすみ	steal; rob; pilfer	general
痘	トウ	pox; smallpox	general
筒	トウ;つつ	cylinder; pipe; tube; gun barrel; sleeve	general
到	トウ;いたる	arrival; proceed; reach; attain; result in	general
斗	ト;トウ	Big Dipper; 10 sho (vol); sake dipper; dots and cross radical (no. 68)	general
渡	ト;わたる;-わたる;わたす	transit; ford; ferry; cross; import; deliver; diameter; migrate	general
途	ト;みち	route; way; road	general
弔	チョウ;とむらう;とぶらう	condolences; mourning; funeral	general
彫	チョウ;ほる;-ぼり	carve; engrave; chisel	general
徴	チョウ;チ;しるし	indications; sign; omen; symptom; collect; seek; refer to; question	general
懲	チョウ;こりる;こらす;こらしめる	penal; chastise; punish; discipline	general
挑	チョウ;いどむ	challenge; contend for; make love to	general
眺	チョウ;ながめる	stare; watch; look at; see; scrutinize	general
聴	チョウ;テイ;きく;ゆるす	listen; headstrong; naughty; careful inquiry	general
脹	チョウ;はれる;ふくらむ;ふくれる	dilate; distend; bulge; fill out; swell	general
超	チョウ;こえる;こす	transcend; super-; ultra-	general
跳	チョウ;はねる;とぶ;-とび	hop; leap up; spring; jerk; prance; buck; splash; sputter; snap	general
勅	チョク;いましめる;みことのり	imperial order	general
朕	チン	majestic plural; imperial we	general
